DW_LOCALIDADE;address_number;region_code;division;customer_address_1;city;country;state;region_name;division_name
e05d3c96846a633885fce7cc7a0558996b3618211df9f090033957e31e1f439e;10011870;5;1;nao informado;nao informado;nao informado;nao informado;International;International
f4f8644c2b6f6ce0e97b5472e5e55158edd39ee98d1a0361212cc4ff6a4fa058;10013871;5;1;nao informado;nao informado;nao informado;nao informado;International;International
ab6a437131ac23844d26150fa5a67270b9a4d957aaa5be5a9c760a68a14fa5ad;10021006;5;1;nao informado;nao informado;nao informado;nao informado;International;International
50b28e6fc73116ef6c402453c08f54a13a9dc7859f59216d687d3fbd3856ac2b;10002746;4;2;1200 North Ellis Street;Bensonville;US;IL;Central;Domestic
498fac04615340c5b5b79539bc7fc72619fb3cb94c2c49446b1179ecb0bd2a61;10020445;4;2;PO Box 80;Rapid City;US;SD;Central;Domestic
671778055d0084e4a78614d94e1db42a685baf779a54efa418763d979591a1a1;10023241;2;2;7700 Counts Massie Road;North Little Rock;US;AR;Southern;Domestic
a31ab48110b805729f38ad1b37007cfa71a84ac3d92833ab370d96a093780e6f;10009679;2;2;2400 Highway 19N;Meridian;US;MS;Southern;Domestic
3fa140f71160d06df7e2f4ccb198b09b66e36669e0e729af53498ecad8c69745;10019880;3;2;New York PDC #20;Somerset;US;NJ;Northeast;Domestic
e36e3e6ae9c7f072d7ad8af0caf43fb9e529e1ef8d49c7944d9bb8b661f664cb;10000497;5;1;nao informado;nao informado;nao informado;nao informado;International;International
fbd806ee36758d38189c799709f0491936282f58db2ba9849f4ecdc5861e2dd6;10025025;1;2;2402 West Valley Highway North;Auburn;US;WA;Western;Domestic
9e70a1b5f49d42eaea0d48ec3815ba097ab50e74e950ca4c9291eb2307511472;10013232;4;2;PO Box 250825;Milwaukie;US;WI;Central;Domestic
d76476170ff2415b1a4b9dbfc7eeace1c4fb65ff6effc5a50aa37c89449fe3aa;10003795;2;2;PO Box 2484;Baton Rouge;US;LA;Southern;Domestic
7a4bc8ae4812e2ad8b0b819a976ec42da1978f5c94ea6005da60fb7e7051b61e;10020413;2;2;PO Box 447;Okarche;US;OK;Southern;Domestic
463c9e39ef26fbb1128e071d40e0cf7ece33e3cddd973a366c687a1acfbbf007;10001818;5;1;nao informado;nao informado;nao informado;nao informado;International;International
8514a5b59a17374f3e01cae860ad0adfa5e4a6efbed5745285bb904cc5b2f54c;10019410;0;1;6710 76 Avenue;Edmonton;CA;AB;Canada;International
e585913912b102c54253a2c86db522afa8a081d8ffe68b969eda67ab047311cd;10022240;0;1;1665 Shawson Drive;Mississauga;CA;ON;Canada;International
f4f1d522e90a03b59b8522300a76c089212ab18db5419e10192ec44a9a942fe1;10009645;5;1;nao informado;nao informado;nao informado;nao informado;International;International
40785b922bde303e4b3bddce28e082684916b307ffdc187a1d0c70317fa38119;10015789;5;1;PO Box 14311;Jeddah;AU;nao informado;International;International
eb1307a286d96f764d830ca5fc1dfc7dce4fdff23079bcb40e89260dded751d2;10022183;1;2;1760 C Airport Road;Breckenridge;US;CO;Western;Domestic
e8783665bb21b0b964c1d1558b00c8385e8bc0f8f011e5d208d9a0704868431a;10003720;3;2;2755 Kirila Boulevard;Hermitage;US;PA;Northeast;Domestic
88864151cfa3abdddd907a931b85ffe143add4fcb218a31c2b4b520e4df76a0c;10026009;5;1;2 Calle 25-80 Zona - 15 Vista;nao informado;AU;nao informado;International;International
db06a627ebbb247bee218f22da13e04adf4a9c6d1af6ca9eb9828dff0f25cb79;10021418;1;2;10930 West 44th Avenue;Wheatridge;US;CO;Western;Domestic
b9d55e160c09e7226a1acf57eb83a100ea74665a3aa5e09ef14b5ad6b8ada63a;10018129;5;1;Rue Champion;ZI 1 Ducos;IR;nao informado;International;International
a4f4c003a7fcdfd76ab6f41b8f6df5dd78461844ff0b5e6b3cd112be37f536e4;10026522;4;2;4353 W 1900 N-48;Fairmount;US;IN;Central;Domestic
ffc3e4013f42df79757acf43993d3f2d43619dee2a700dd919259ff828f2a495;10023235;2;2;7600 South Santa Fe;Houston;US;TX;Southern;Domestic
0f61fed654e0cd7a9f4bb40a46bc5ed11423db7391320c924eb766f75e1a7a65;10018580;2;2;PO Box 790;Beaumont;US;TX;Southern;Domestic
c2523fbeece3dc09796b736e549839f960bedf7bb423b121acf76f97207b7606;10025267;5;1;nao informado;nao informado;nao informado;nao informado;International;International
29bf2539ca8ad239c7c2c57e389808f2fbc557a89258f1169491b1ea920e57cc;10009643;4;2;4103 Holiday Drive;Flint;US;MI;Central;Domestic
8395bb3fe63bd9b4cda40d8ccef2116b7b9d67c943301c241225992aa4991b75;10000601;2;2;1550 Aereli Avenue;Creedmoor;US;NC;Southern;Domestic
c290f91e8dc900eb7d52b7a8dddc668db24c00a92d17fc8f224b85fc143bf6bb;10009653;0;1;3355 American Drive;Mississauga;CA;ON;Canada;International
edcf94a7cbdd787128294d84272f1a8a8f2e168e225702b12f4037d1ef48e21c;10005376;5;1;nao informado;nao informado;nao informado;nao informado;International;International
96acc7f12adc368a140ca837c41d79ad6f74c47527a1183f4b8c3a647d37bd35;10009985;1;2;PO Drawer 40;West Jordan;US;UT;Western;Domestic
a822a739dd3bda66fb681ca83b99711f1ec3c10069bf63d479d62827ef21c1b7;10025251;4;2;A Scott Fetzer Company;Wooster;US;OH;Central;Domestic
7b8c7763cab1e0a6d6e0835b0ba6669ee809045069612d6f36c98d88baccd789;10025508;0;1;1809 Main Street;Moncton;CA;NB;Canada;International
2ceeeb17a40e2bb463afd1796bdd19ea880a3ef6f0e4abd2edbe7b77034c54cf;10009623;2;2;2125 Whitney Avenue;Gretna;US;LA;Southern;Domestic
fa6a54ffcce2c47284ee0b8641e4bc116796a6b2dfc3e053199a4b99969b297c;10024034;0;1;16215 118th Avenue;Edmonton;CA;AB;Canada;International
3a57baa811d7aadfd32e9224f5d7e04584b30a4655177ddb8374b640d79128f2;10002155;5;1;nao informado;nao informado;nao informado;nao informado;International;International
3ea48b1cbf9597b967e53b93b90f8dc7286dd274b2fdd3893df3a3718c84bbdb;10019469;5;1;nao informado;nao informado;nao informado;nao informado;International;International
bcf5a63dd9270b0ff758b4b9285304d72e35adde83626a621d094a0719f07fd9;10025392;5;1;nao informado;nao informado;nao informado;nao informado;International;International
79fe839583c8cb84709c8a25bba4b4ddb261a4e2ed8a672b5c4dc1764276c0a4;10023757;5;1;nao informado;nao informado;nao informado;nao informado;International;International
f973ba703c0d027a27f3da4995ebf36cc2e07596ab960ff7f3038798e32b39e2;10002526;5;1;Kadaka Road 72 a;EE 0026 Tallinn;UK;nao informado;International;International
766892b3c3bf70857bcddf959e37f772cbbb357ac39b4f88a44e36fdd13bc511;10025063;5;1;Private Mail Bag 53;nao informado;UK;nao informado;International;International
6a7dfc49f767cde7604af73aa134f52247e9f68cb458ba78a3f1ab88b5c1c547;10014471;0;1;2916-21st Street Northeast;Calgary;CA;AB;Canada;International
38e6f7174d7722fe7027835cd38400d6f65dd03da3b7192b1487423768817259;10026081;5;1;Weser Ems Strasse 2-4;Bremen;UK;nao informado;International;International
3e18231ea2c08a568902ece3b7c5b925c7de0e70ac609effff2cdf82175bfed7;10012305;5;1;nao informado;nao informado;nao informado;nao informado;International;International
509e3112c842392137c431b2bdbd8983840ddc0f76c0f78c2e61f875b71c5778;10011734;2;2;PO Box 19858 Station N;Atlanta;US;GA;Southern;Domestic
e4d419ed4b83166704379ff9008ee78b4fe72cb268df42f59cf51f25621abc3e;10007122;2;2;22015 South I-35;Buda;US;TX;Southern;Domestic
21da56da8900ab0473936899448ddfb126c30c83bbdec5de986e2da3e3a5cc45;10016548;2;2;4700 Rangeline Road;Mobile;US;AL;Southern;Domestic
8a6418fca4101ca3accddeb2ab2b96af4cc723cbd6fab6819c404d20b078e592;10021297;5;1;nao informado;nao informado;nao informado;nao informado;International;International
27cc8cf5cccfb653e09ae3ade299f7497adca34a668948474b9b20a27f4fab35;10021145;2;2;1127 South First Street NE;Brookhaven;US;MS;Southern;Domestic
9227fb90bb9cdc31059b9c5a1bc9bd79fb179985448d63dac20efa64c99fe11c;10024477;5;1;Modulo 2 Manzana 27;Santa Cruz;UK;nao informado;International;International
988ffb8e3fd437ee12990fcd80865ea7700662392e069bdb8311b02e7b49f501;10024248;1;2;9440 North Whitaker Road;Portland;US;OR;Western;Domestic
33ab647526c02d23df79564ad533a28b895af8668e879b342af97382fd952582;10021485;4;2;FOB: Clackamas;Hamel;US;MN;Central;Domestic
a2955ad5ba9aea141bc801fe0546ffe7420bc3778cf4ae432136a2d326ed607e;10025062;3;2;731 North Beford Road;Bedford Hills;US;NY;Northeast;Domestic
41f0e030c3422d0d8c4f7d88057f928b407431d137d9c9377fca5fbd31b341d3;10021240;5;1;nao informado;nao informado;nao informado;nao informado;International;International
be8640e5211387716ce4d30c06fca2a63a0bd2179f40175555728f40cdba229e;10019900;1;2;3248 Auburn Boulevard;Sacramento;US;CA;Western;Domestic
e42e0b565fcc2252a20f53d5fc3a6b2e9ff84f3e3838eb72f82c37bd6ab8023e;10000462;4;2;6311 North Lindbergh Boulevard;Hazelwood;US;MO;Central;Domestic
d035e15a11a4e078e4445db401c64deb4e08f8532945350ed4e86d6f7aaad710;10006848;3;2;1101A Potomac Avenue;Fredericksburg;US;VA;Northeast;Domestic
5710a0cad231b2263d83370655df66a6f707b5d9b75632c672db9aa33242390c;10022962;5;1;nao informado;nao informado;nao informado;nao informado;International;International
279397b32764c8450a47459e8625b7994744b03138d7be80408ac68c41ab0377;10025241;5;1;RU-3 Hamamatsu Nishi;Hamamatsu City;AU;nao informado;International;International
85bec15ead7ec10b759c4655c1062d19129ad20820cbf03222b80522b79c10ac;10002501;5;1;nao informado;nao informado;UK;nao informado;International;International
cb26435f4a8d060e2ce2e043542807e2856304887713513a043cb217419f0b4e;10018363;5;1;EDIF N 4141;Panama Rep De Panama;IR;nao informado;International;International
1a0cf2d719b47d24789012d3a6aeb4a9cf6f7f4179a99d64b633c0cad9bb5058;10022978;5;1;nao informado;nao informado;UK;nao informado;International;International
46f88e62f344533096844a345a19c0261442c3134046628334e98bf032ce7ac8;10027348;2;2;6501 Adamo Drive;Tampa;US;FL;Southern;Domestic
0b6918a4f103335b5d4c091f4722ad40fec0c3013380be6971d983375230011c;10025575;0;1;PO Box 640;Beamsville;CA;ON;Canada;International
b61a5b1955c2c486b1ab8f953a70d565086fce32613e11e6b8a1008527e0f6b1;10002142;5;1;nao informado;nao informado;nao informado;nao informado;International;International
eb1b2fdff810018cbd57a5472ca2ff453dd2a7d1d3c1b64ffbd2a394e94f4584;10020256;5;1;nao informado;nao informado;nao informado;nao informado;International;International
ab6650f1c68b985f3ea12f2dd40818cb8c57b87ad29d19da947b823e6d74d030;10021412;1;2;13101 SE 84th ave;Clackamas;US;OR;Western;Domestic
d686668498c1b798564db87e04205157d9f0c655e02ddb4075ed02936c95ed7a;10013238;4;2;PO Box 5222;Janesville;US;WI;Central;Domestic
b4f14975698e09404503b6aba24374cef980835e6890175736bcdf466cf1e51d;10024006;4;2;PO Box 57;Columbiana;US;OH;Central;Domestic
4a1379a4c2689fc495b7dbe2b55dce62150aa18dcb236d6770d0ff8c5abf9ed0;10002150;5;1;nao informado;nao informado;nao informado;nao informado;International;International
fa8be8434f942043f2af4c9450c715d08007ced08374ef4c219c81f076222920;10004207;5;1;nao informado;nao informado;nao informado;nao informado;International;International
583c87ae3767792caa12e8287c82c70b6ee94567ee76856410c7d35b51c05fad;10026355;1;2;1275 North 6 Mile Road;Casper;US;WY;Western;Domestic
37ce47bddf9b57bf99ef1aeddc23c41788cba47856de406b403686d6491153ec;10020393;1;2;2649 East Mulberry Street;Fort Collins;US;CO;Western;Domestic
dbecf4242e3b0faf5d7ebc125d712328319b52b39ba6907750d8675ae733b53f;10025558;2;2;6104 Young Road;Little Rock;US;AR;Southern;Domestic
9f2048b107dea98d22585a8a8aac1c26c34861123d291f530c0876dd58097a67;10005919;5;1;nao informado;nao informado;nao informado;nao informado;International;International
248db71f7f3e3b145d171f8db33148e55111d613495f452b45b16679b78a832f;10021331;5;1;nao informado;nao informado;nao informado;nao informado;International;International
ccf62b9396b3829aae5b00607c32167be7374ded52cf2f830e4e437b2633825e;10025919;1;2;801 West Artesia Boulevard;Compton;US;CA;Western;Domestic
dc608bb26d33634ac476e3d641c5294ea558207162a6d5f387f97ab67599c6ea;10018644;4;2;Attention  Accounts Payable Department;Overland Park;US;KS;Central;Domestic
334925edf8d5bb8ecd0329929208d0ef5efa054065061de160cba092dc7bbd66;10014264;4;2;1935 S Campbell;Springfield;US;MO;Central;Domestic
4e7cd5634f2c5b2a8258374f18ec20d7b5417974465fbcae103f5c2cab421a52;10026839;2;2;1201 Sycamore Avenue;Greenwood;US;MS;Southern;Domestic
6a928bec86b912ca5bbf6a6b583a89382cda405b89bc38b1bdda6777c4fe27ec;10020663;1;2;540 South Rock Boulevard;Sparks;US;NV;Western;Domestic
bfd54ddb506fca2a759ae291bc8e7646f2224f9c71ecb982bc986d6b2917cc2a;10024003;1;2;Attention:  Accounts Payable;Benicia;US;CA;Western;Domestic
78f56f008475abc8efd6e464300b60cc6a7131b002542cf2c5c04c61a3421c84;10016588;2;2;6025 Corridor Parkway;Schertz;US;TX;Southern;Domestic
59285137ad3da26b19c9df24e007b8b265326ef2284803a9c4d95ce6def724cb;10021996;3;2;8 N Industrial Park Road;Milton;US;PA;Northeast;Domestic
41d57802c860fc6f73baaa51d4cc1ab3a657b3e8eacdeceb07020861dfe9509b;10002140;5;1;nao informado;nao informado;nao informado;nao informado;International;International
d10a0c9a4b4183da3901cf1b39d49913455bad1ed56715134714ca4807ac8aaf;10025022;5;1;Bromley St Lye Stourbridge;West Midlands;UK;nao informado;International;International
b8eb68b4ccd930205716f805df2fd62933c55a3b5995a0c406e8ab16de83ea2d;10016564;4;2;PO Box 2338;Traverse City;US;MI;Central;Domestic
4af1e9b3bdd40ec32d23e41de8775587fa6eb22ddb2b885fa48dab1d48c9280e;10006917;5;1;nao informado;nao informado;nao informado;nao informado;International;International
1cef99126673267124d9818df21aadbeb8941a72476f0aeec2571fa10d894035;10000501;5;1;nao informado;nao informado;nao informado;nao informado;International;International
b5ad041408dfe64411f14d14803bf451576e13b93f93a9c403fca53b5f6cda2f;10023964;5;1;nao informado;nao informado;nao informado;nao informado;International;International
fc5ce44fff39a255b8dd0f15b44f1ade346fea76ce453992969f854b85707531;10021300;5;1;nao informado;nao informado;nao informado;nao informado;International;International
8a35c887da486e64c6ea00348b103f59e6429c29720a5a7781e503e9bb76b2b9;10020184;2;2;Corporation USA;Smyrna;US;TN;Southern;Domestic
5aea8365f67137d5cf85e43d7888c6b1fd1b8d004bb1fdc5314bb5c0b011d1a2;10021750;5;1;nao informado;nao informado;nao informado;nao informado;International;International
7afdda3a075a4778901b6ab037eea9116af37945e492372cb49b98c043420e38;10018628;1;2;12805 SW 77th Place;Tigard;US;OR;Western;Domestic
719a979cce6d104d01d7949104bfef2ebe2957f67e000ca98b75ed8087a3494f;10025049;1;2;13270 SE Pheasant Court;Milwaukie;US;OR;Western;Domestic
54e33aa3e7bc0b6ec966af5e7a310e1d9d8ddb8beff120a505247b2e0cb12d08;10022755;5;1;PO Box 86222;Johannesburg;AU;nao informado;International;International
9c1dc7ab353c4cbb9dc7afb811eb04b81f63103e5499bdfa1c034dd6c66ac9bc;10020715;5;1;Avda 10 De Mayo S/N;Linares (Jaen);UK;nao informado;International;International
20f2f5b7d30ba787fb5dbcfb7207e1eb56c5397ea3dea8a46b552fa0f89619fc;10025305;1;2;4260 North Nevada Avenue;Colorado Springs;US;CO;Western;Domestic
943bedf5433280055b46dc11020c93f75c84a506758faaac2a8cae14e06a8775;10013426;5;1;nao informado;nao informado;nao informado;nao informado;International;International
f471fb0e3e9a1951302cbbc2a82efd5b38ffcd5a7709a10030d420dfb228df52;10021179;1;2;316 Millar Avenue;El Cajon;US;CA;Western;Domestic
7aa1e7acd11dc7b6da48daec0a73d6fc77131272e9d59e5935de450694031f83;10023212;1;2;c/o Tom's Bronco Parts;Medford;US;OR;Western;Domestic
1b2b5b6fe6f4d40a7489f465dd70a91890e451978c2481b4e8fc32c7e4a36816;10023471;2;2;915 West 42nd;Odessa;US;TX;Southern;Domestic
fb4b094e5de2151d3aa06011919bf0909cd2d89019bb22b9256be60b1723f166;10027575;2;2;10400 Plano Road;Dallas;US;TX;Southern;Domestic
64496c706443d618731aa97db87044fca97064e689f06fc5e8052f9b9c1bab07;10026294;5;1;nao informado;nao informado;nao informado;nao informado;International;International
a6ee0002d631e5b6befd6c4c5bc4ce584785e4263ff87ac495fdb3c3a0c611ff;10026023;5;1;nao informado;nao informado;nao informado;nao informado;International;International
55b44c89648b144fa6043226376b9cb655137c9ebe4cb03b126d4ef425fb4034;10019420;5;1;PO Box 880 PC-112;Ruwi;IR;nao informado;International;International
c5f4417723ac9837dbe6bb1f69d227bc2350b64850850dad0626f2370e283010;10002520;5;1;nao informado;nao informado;nao informado;nao informado;International;International
9bc83e2952148a5c824f07e92b4bc9006feb32459a2315dff983289c189e851c;10011724;0;1;300 Ingersoll Street;Ingersoll;CA;ON;Canada;International
f8cbaecdf150ec4872ab0ba5e6b7f927d615f86f6899efd11e77d416715e3f6d;10018603;5;1;PO Box 12932;Dubai;UK;nao informado;International;International
b8774c0d7a78b7df6fa8cf4293f8bc24d21bcc1c11e2f45eb0da2eea3e937dc9;10000458;4;2;PO Box 840;Saginaw;US;MI;Central;Domestic
6a860dafd5191ff72ef207af5ca54b9911c05d95b2706d4d579b91fede6a6390;10020388;3;2;7216 Ritchie Highway;Glen Burnie;US;MD;Northeast;Domestic
a1cb5b215ad2b9f196ed999257e8695c1c8ec4b44bd1200edff9b7b2168c7bee;10003857;5;1;nao informado;nao informado;nao informado;nao informado;International;International
a179af65ca2816e45812bc87da4d820aca9cd491a7ea6703bfbf35242a6e2459;10020192;1;2;3248 Auburn Boulevard;Sacramento;US;CA;Western;Domestic
16d41de8c2242974d117db2cf21918942b9783b4efdd101163b5b8e93e855148;10022252;4;2;13907 S Kostner Avenue;Crestwood;US;IL;Central;Domestic
f46a2ae5574e234c0f2bad06d5973e33a12f5b5a0fbd70112b2489a59934a1fb;10025758;2;2;4532 Enterprise Drive;Oklahoma City;US;OK;Southern;Domestic
defa6871bd77658d81f3dbce227a315afbf0c2327c2b220a1d47e6dc2f9ddff9;10027340;3;2;63 Bridge Street;Salem;US;MA;Northeast;Domestic
0c504753e66049a090251214e6f3469f9143d5fc862ec28b91205e2046bdaefe;10004245;1;2;4747 N Channel Ave;Portland;US;OR;Western;Domestic
4913a309d87cdd5690046fda480a213b620cb33dd22c1148debd68399373381a;10007121;4;2;5711 West 36th Street;St Louis Park;US;MN;Central;Domestic
1d06802603991cac19e2a46990715f9fb7ce4113b9be20cf60b7387ff48cb80f;10020982;5;1;nao informado;nao informado;nao informado;nao informado;International;International
4408e2e6ed97ae8379531d0d30cc60b341ef7c1632d48746ccf0f3436232a59b;10000496;5;1;nao informado;nao informado;nao informado;nao informado;International;International
e6710c378e185e7b7b6ac9717a066382fcce2b47c7128c9c6dfd8591f3036109;10023759;2;2;106 B David Green Road;Birmingham;US;AL;Southern;Domestic
ec9129f8d292eafeacea60ca8c944fd3603414aa042ee7a9b49f75144d2ba6b6;10025037;1;2;725 North Twin Oaks Valley Road;San Marcos;US;CA;Western;Domestic
730366cfdfadf3bf5b71ca8849773d895be7749d6f5a18303f8546311117f410;10025036;4;2;1920 East Front Street;Kansas City;US;MO;Central;Domestic
f5b6ad184d53f6644e0c69d44e4cd28aef698a7fe651eb2c6fc18ad0b837d2df;10025583;3;2;One Industrial Complex;Nesquehoning;US;PA;Northeast;Domestic
6ebf73ba38ded3ff3055c53d0b5553e3c2881fed1e739d587ddd92c19395978a;10003554;5;1;nao informado;nao informado;nao informado;nao informado;International;International
9cb1f88c2d057f59c65222397514ab58f15a3d306353d192bd8e75b6f8ee0baf;10020907;5;1;nao informado;nao informado;UK;nao informado;International;International
110cdea85b5a2030e544db98ac33d3358cd3330d2e0a243f6469a108da3f46b7;10014803;4;2;3056 Eastern Avenue SE;Grand Rapids;US;MI;Central;Domestic
6e2d3bbf1f8320c408d2690a068c844201f1a5933c7ef7b83de51050f14f6e87;10019400;4;2;861 West US Highway 30;Valparaiso;US;IN;Central;Domestic
fcdbca57af346a04c28447e7bdc746ae16776bdff914e6b50cd08e4a75cde185;10025237;0;1;Central Accounting Service;Oakville;CA;ON;Canada;International
da8ef6c8e462bef5190b328a906999b10670ecec00d78918c3086a0aa9f73ff7;10000486;5;1;nao informado;nao informado;nao informado;nao informado;International;International
0edd7ee2e9d8a4408643b073f2f89859a9ea8e28cc5c475c88461a30c3099915;10010897;2;2;PO Box 588;Whitehouse;US;TN;Southern;Domestic
0cb813538176e11b56d986cdcf5314ff5c32b5fdb7f0e399cbcc9cc897415025;10026006;0;1;308 53 Avenue SE;Calgary;CA;AB;Canada;International
42d6e37e12d3d4501f8ca63d233b8aeaafd08242235dc89a48f12c8d30242a1c;10022687;0;1;5325 Still Creek Road;Burnaby;CA;BC;Canada;International
cb41e3e45b82e218ed0b6585ae2444a2c211949261a47bc29bf616cf530a4538;10010912;2;2;PO Box 849;Fort Smith;US;AR;Southern;Domestic
9061a456c29a5d3043d0572b6c8a7143eb5e346c083fc062c0aafdbb87640789;10007448;5;1;nao informado;nao informado;nao informado;nao informado;International;International
08c27aa1d7d7b6b81133440f748d27d957a5889ee122bfa8cb519ce1f479c73f;10021415;4;2;100 Gasoline Alley  Suite A;Indianopolis;US;IN;Central;Domestic
185adae5180c61967ec76cc1b687f0c49d46e1f8c838d7c5bc1b6454649ba239;10019066;5;1;nao informado;nao informado;nao informado;nao informado;International;International
be0c1da9a457396cdc006d8e5e43feec0aa88b71a0d4c336448b67e45aba9dc4;10006846;1;2;1023 Kansas Avenue;Modesto;US;CA;Western;Domestic
fcef1065ff14f821b848a1abc4b04798186749563c18ae753faff566ec138862;10025248;1;2;730 North Central;Kent;US;WA;Western;Domestic
0181adb3db0d4e0e7559fb840984d8b44eb86b624eb823b7c7529d176434d1f6;10025039;4;2;9049 Tyler Blvd.;Mentor;US;OH;Central;Domestic
d1cbbcad90e8a86d39d53fe00244f929b7a68a7f8d772e8557c32ccd04f410db;10025287;4;2;PO Box 366;Brookfield;US;WI;Central;Domestic
fe332247ac51a0c6f44db535df579ccef99d207d68c58d48ed62861990c535f6;10011355;5;1;nao informado;nao informado;nao informado;nao informado;International;International
5da09826bc4a326c9d28aa6fde909198849c88b711eaa3d75b66154b27383ea6;10013472;4;2;3343 Shelby Street;Indianapolis;US;IN;Central;Domestic
7cb1be95e928f22e01efebcca4615317500d0809738385ae637ef9189bea27bd;10026038;5;1;nao informado;nao informado;nao informado;nao informado;International;International
392d16748846ada2d446a1e1473ff65726f5bd9809be445c0686ad1dea1a3230;10007564;2;2;1287 US Highway 59 North;Cleveland;US;TX;Southern;Domestic
d77dfd7c4e6668b079ce657724c5bec60b4e36d65e64444ff8ce388f7ce9c103;10002149;5;1;nao informado;nao informado;nao informado;nao informado;International;International
324b125c78905552b5e5e457b9ae54b81fda0cad7ea0a8ba853101477eff4125;10021305;5;1;nao informado;nao informado;nao informado;nao informado;International;International
02e6e74bd8566c720b9080b43d3e1c663a041255b56741abd5d43a05d50fb68e;10025778;1;2;1143 W 2nd Street;Pomona;US;CA;Western;Domestic
f33371396502ce82b1e4a722bc419bdcec4ba8b987fe3fd74026373c0e3b8133;10025284;1;2;19745 Meekland Avenue;Hayward;US;CA;Western;Domestic
5f6c29458461e70cef498b37d4a024aee5bff2a81ea83e02d57dc69938603116;10016549;2;2;PO Box 6307;Jacksonville;US;FL;Southern;Domestic
4207ae4e78466ff0e05265fb747ff742910008ff790b1744ce46769699d31a77;10025549;3;2;PO Box 21;Shady Grove;US;PA;Northeast;Domestic
5c31a18d820011505a11ca47786e7e77a26e3f67df30772af2d2b90088341657;10009657;3;2;12 Lexington Street;Lewiston;US;ME;Northeast;Domestic
c9349e886eaf9291895399aa764774539e0e626eb3c4732cd232389ee4bad36f;10019952;5;1;nao informado;nao informado;nao informado;nao informado;International;International
644548718cb1c0b5a1d4aece023a36f527a29e6a1525b30a32c8fb54cc33a36f;10006836;5;1;AV 6 DE DICIEMBRE;Quito;UK;nao informado;International;International
3250a75eea54cc4c0a59dc0e01a4334b55e5c0ef34110d0ef13d7c0b65d5d13a;10002159;5;1;nao informado;nao informado;nao informado;nao informado;International;International
823e696dd074b2b7d01458268cf522e28550688b32b44c1cdf82c8eb51b3779a;10026606;4;2;Central Accounting Service;Dearborn;US;MI;Central;Domestic
6ca1ae26bdf747c72c5e14eb9ff3b7933380ad69db98d8ae4af4b480a8157603;10006862;2;2;4410 Highway 80 East;Pearl;US;MS;Southern;Domestic
f2d16055acc49e35672a94e7be21fcb91c3bf734f5bcf736b629889587909757;10007536;5;1;nao informado;nao informado;nao informado;nao informado;International;International
75392535a4db9515c1ffbe391b7cde59ef91e8ecdf86a4e3da2792877beff421;10021184;1;2;14312 Stenbock Way NE #F;Aurora;US;OR;Western;Domestic
41ea7a04322397e4902640f58e4fdc46ad35fb0653ec09916c48680f7269c473;10008381;1;2;10023 128th St. E #7;Puyallup;US;WA;Western;Domestic
0f1718b2562e360cd27443dd046618b1862a9de71a52bf4a1995c9b24ea8086f;10017036;4;2;580 Yankee Doodle Rd Ste 1200;Eagan;US;MN;Central;Domestic
837444a34d28ef6d71c4fe61194d2707c79c6a6c717438dd6ab78cdfb7fc35ea;10016047;2;2;975 Main Street;Nashville;US;TN;Southern;Domestic
2aadeed9531f1aaf6dcc47dfe45eca4f6b3110b573b6d6b6a59aed3c7af508f3;10007123;2;2;PO Box 194255;Little Rock;US;AR;Southern;Domestic
c89bb7037a494d74381ef4c9281b4d6d62af08bc502ed45e63987dabae675d97;10022201;5;1;Av Blandin Chacao;Carcas;UK;nao informado;International;International
5a8018ec09b1e9450e22b30914475b27d7f4b06f975b3174d18e3a525dfc8ac3;10002114;5;1;nao informado;nao informado;nao informado;nao informado;International;International
7f4e37983111b77bc44fba9d483e5abd66cb5ab4b8c158426c19b6024d90869d;10011546;5;1;nao informado;nao informado;nao informado;nao informado;International;International
b801cbf9704bf9653429a4560b35b6dcb9448e14bed85bf23e1ea983fdb417d6;10027370;5;1;General Pardinas 112 Bis;Madrid;UK;nao informado;International;International
0ef2df9068f96d9520c02d4327b50a8bebfb7a77000c198b42b996cf97273d85;10012761;5;1;Av 6A Norte 25 N 43;Cali;UK;nao informado;International;International
29af45f235047e712ed6cfba2ee5c543f00222c24761835981b7e31e6d4d542a;10000473;1;2;3290 Monier Circle #100;Rancho Cordova;US;CA;Western;Domestic
583e2bef4dccfb45f5f1a6cfc29436939837a9395a05dd7caf8507f1a31e299c;10010698;1;2;17010 S Main Street;Gardena;US;CA;Western;Domestic
2459fa53cadf611ff9d3cdb4816b2fdb5364e64cbe0d2ddfe53cd5b83a9c0f0f;10014779;3;2;PO Box 206;Fairview;US;NJ;Northeast;Domestic
b2acd00456656f4c8f27cda2a3e4af6bd6eac2c79a22d006c9fb7bac1e3e7e25;10017290;5;1;Transversal 49 No. 102-00;Bogota;UK;nao informado;International;International
b13bd9da967c61ec76c030cd7366a5e7b6339363f4ac53942acffd2d7b33dfb7;10008593;4;2;PO Box 99;Highland;US;IL;Central;Domestic
8cca6b08411c12e393d4688ec24cebc1e7caffaa2e59dbe889812b56aa892917;10021223;4;2;Michigan Truck Plant;Wayne;US;MI;Central;Domestic
4c6d35d9fb46089e05d0f0fdae9940c04e59a835ad1b1546e1d24a2ec2ab063c;10026336;2;2;PO Box 26;Columbia;US;SC;Southern;Domestic
